PWSID,FacilityID,PFOA,PFOS,exceeds,POPULATION_SERVED_COUNT,Ep_Population,Population_bin
AL0000482,TP107,0.0,0.0,False,8838.0,2209.5,"1,001 - 3,300"
AL0000490,90108,0.0,0.0,False,21834.0,10917.0,"10,001 - 50,000"
AL0000490,90110,0.0,0.0,False,21834.0,10917.0,"10,001 - 50,000"
AL0000491,WL001,0.0,0.0,False,3747.0,1873.5,"1,001 - 3,300"
AL0000491,WL002,0.0,0.0,False,3747.0,1873.5,"1,001 - 3,300"
AL0000500,TP103,0.0,0.0,False,3504.0,3504.0,"3,301 - 10,000"
AL0000506,CC003,0.0,0.0,False,3885.0,1942.5,"1,001 - 3,300"
AL0000506,CC004,0.015875,0.002925,True,3885.0,1942.5,"1,001 - 3,300"
AL0000509,90101,0.0,0.0,False,25107.0,25107.0,"10,001 - 50,000"
AL0000533,00001,0.0,0.0011875,False,5094.0,5094.0,"3,301 - 10,000"
AL0000535,07032,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90101,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90103,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90104,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90108,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90109,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90110,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000535,90111,0.0,0.0,False,13680.0,1710.0,"1,001 - 3,300"
AL0000537,10001,0.0,0.001125,False,4425.0,2212.5,"1,001 - 3,300"
AL0000537,10002,0.0,0.0,False,4425.0,2212.5,"1,001 - 3,300"
AL0000539,CC002,0.013825,0.014700000000000001,True,5181.0,2590.5,"1,001 - 3,300"
AL0000539,TP101,0.0066,0.0062,True,5181.0,2590.5,"1,001 - 3,300"
AL0000540,CC007,0.014275,0.0152,True,12600.0,12600.0,"10,001 - 50,000"
AL0000547,90105,0.0,0.0,False,39798.0,39798.0,"10,001 - 50,000"
AL0000548,TP101,0.0,0.001225,False,7512.0,7512.0,"3,301 - 10,000"
AL0000549,90101,0.0,0.0,False,11832.0,1972.0,"1,001 - 3,300"
AL0000549,90103,0.00325,0.0027,True,11832.0,1972.0,"1,001 - 3,300"
AL0000549,90104,0.0,0.0,False,11832.0,1972.0,"1,001 - 3,300"
AL0000549,90105,0.0,0.0,False,11832.0,1972.0,"1,001 - 3,300"
AL0000549,90106,0.00435,0.00335,True,11832.0,1972.0,"1,001 - 3,300"
AL0000549,91001,0.0165,0.0135,True,11832.0,1972.0,"1,001 - 3,300"
AL0000551,CC002,0.0,0.0,False,10023.0,3341.0,"3,301 - 10,000"
AL0000551,CC003,0.013125,0.017175,True,10023.0,3341.0,"3,301 - 10,000"
AL0000551,CC004,0.0,0.0,False,10023.0,3341.0,"3,301 - 10,000"
AL0000553,90103,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000553,90104,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000553,90110,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000553,90114,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000553,90115,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000553,90116,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000553,90117,0.0,0.0,False,12060.0,1722.857142857143,"1,001 - 3,300"
AL0000555,TP101,0.0,0.0,False,11430.0,1905.0,"1,001 - 3,300"
AL0000555,TP102,0.0,0.0,False,11430.0,1905.0,"1,001 - 3,300"
AL0000555,TP103,0.0,0.0,False,11430.0,1905.0,"1,001 - 3,300"
AL0000555,TP104,0.0,0.0,False,11430.0,1905.0,"1,001 - 3,300"
AL0000555,TP105,0.0,0.0,False,11430.0,1905.0,"1,001 - 3,300"
AL0000555,TP106,0.0,0.0,False,11430.0,1905.0,"1,001 - 3,300"
AL0000561,TP101,0.0,0.0,False,3414.0,1707.0,"1,001 - 3,300"
AL0000561,TP102,0.0,0.0,False,3414.0,1707.0,"1,001 - 3,300"
AL0000566,TP101,0.0,0.0,False,8400.0,1680.0,"1,001 - 3,300"
AL0000566,TP102,0.0,0.0,False,8400.0,1680.0,"1,001 - 3,300"
AL0000566,TP104,0.0,0.0,False,8400.0,1680.0,"1,001 - 3,300"
AL0000566,TP106,0.0,0.0,False,8400.0,1680.0,"1,001 - 3,300"
AL0000566,TP107,0.0,0.0,False,8400.0,1680.0,"1,001 - 3,300"
AL0000570,10001,0.0,0.0,False,903.0,903.0,"501 - 1,000"
AL0000572,TP105,0.0,0.0,False,8403.0,4201.5,"3,301 - 10,000"
AL0000572,TP106,0.0,0.0,False,8403.0,4201.5,"3,301 - 10,000"
AL0000575,20001,0.0,0.0,False,5616.0,1872.0,"1,001 - 3,300"
AL0000575,20002,0.0,0.0,False,5616.0,1872.0,"1,001 - 3,300"
AL0000575,20003,0.0,0.0,False,5616.0,1872.0,"1,001 - 3,300"
AL0000577,90101,0.02345,0.022675,True,44637.0,44637.0,"10,001 - 50,000"
AL0000578,TP101,0.0,0.0,False,6465.0,2155.0,"1,001 - 3,300"
AL0000578,TP102,0.0,0.0,False,6465.0,2155.0,"1,001 - 3,300"
AL0000578,TP103,0.0,0.0,False,6465.0,2155.0,"1,001 - 3,300"
AL0000580,00001,0.014675,0.011049999999999999,True,3963.0,3963.0,"3,301 - 10,000"
AL0000581,TP101,0.0,0.0,False,5536.0,5536.0,"3,301 - 10,000"
AL0000582,10001,0.0038,0.00445,True,6765.0,3382.5,"3,301 - 10,000"
AL0000582,10002,0.00425,0.00525,True,6765.0,3382.5,"3,301 - 10,000"
AL0000583,AL0000583,0.0,0.0,False,1074.0,1074.0,"1,001 - 3,300"
AL0000587,00001,0.012775,0.0106,True,4275.0,4275.0,"3,301 - 10,000"
AL0000588,99001,0.0,0.0,False,12363.0,12363.0,"10,001 - 50,000"
AL0000591,02948,0.0,0.0,False,12000.0,4000.0,"3,301 - 10,000"
AL0000591,02949,0.0,0.0,False,12000.0,4000.0,"3,301 - 10,000"
AL0000591,08464,0.00925,0.00405,True,12000.0,4000.0,"3,301 - 10,000"
AL0000594,20001,0.0,0.0,False,4386.0,1462.0,"1,001 - 3,300"
AL0000594,20002,0.0,0.0,False,4386.0,1462.0,"1,001 - 3,300"
AL0000594,20003,0.0,0.0,False,4386.0,1462.0,"1,001 - 3,300"
AL0000596,TP102,0.0,0.0,False,4887.0,4887.0,"3,301 - 10,000"
AL0000597,TP101,0.0,0.0,False,8142.0,8142.0,"3,301 - 10,000"
AL0000606,AL0000606,0.0,0.0,False,7341.0,7341.0,"3,301 - 10,000"
AL0000607,TP109,0.0,0.0,False,6048.0,6048.0,"3,301 - 10,000"
AL0000610,90101,0.0,0.0,False,16650.0,8325.0,"3,301 - 10,000"
AL0000610,90102,0.0,0.0,False,16650.0,8325.0,"3,301 - 10,000"
AL0000622,TP103,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000622,TP104,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000622,TP105,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000622,TP106,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000622,TP107,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000622,TP108,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000622,TP109,0.0,0.0,False,9600.0,1371.4285714285713,"1,001 - 3,300"
AL0000624,TP101,0.0,0.0,False,4323.0,1441.0,"1,001 - 3,300"
AL0000624,TP102,0.0,0.0,False,4323.0,1441.0,"1,001 - 3,300"
AL0000624,TP103,0.0,0.0,False,4323.0,1441.0,"1,001 - 3,300"
AL0000628,TP101,0.0,0.0,False,4125.0,2062.5,"1,001 - 3,300"
AL0000628,TP102,0.0,0.0,False,4125.0,2062.5,"1,001 - 3,300"
AL0000629,TP101,0.0,0.0,False,3660.0,1830.0,"1,001 - 3,300"
AL0000629,TP103,0.0,0.0,False,3660.0,1830.0,"1,001 - 3,300"
AL0000636,TP104,0.0,0.0,False,4764.0,2382.0,"1,001 - 3,300"
AL0000636,TP105,0.0,0.0,False,4764.0,2382.0,"1,001 - 3,300"
AL0000643,10001,0.0,0.0,False,4062.0,4062.0,"3,301 - 10,000"
AL0000645,TP101,0.0,0.0,False,4500.0,1500.0,"1,001 - 3,300"
AL0000645,TP102,0.0,0.0,False,4500.0,1500.0,"1,001 - 3,300"
AL0000645,TP104,0.0,0.0,False,4500.0,1500.0,"1,001 - 3,300"
AL0000651,TP103,0.0,0.0,False,4404.0,4404.0,"3,301 - 10,000"
AL0000657,TP104,0.0,0.0,False,3933.0,1311.0,"1,001 - 3,300"
AL0000657,TP105,0.0,0.0,False,3933.0,1311.0,"1,001 - 3,300"
AL0000657,TP107,0.0,0.0,False,3933.0,1311.0,"1,001 - 3,300"
AL0000663,00001,0.0,0.0,False,11625.0,2325.0,"1,001 - 3,300"
AL0000663,00002,0.0,0.0,False,11625.0,2325.0,"1,001 - 3,300"
AL0000663,00003,0.0,0.0,False,11625.0,2325.0,"1,001 - 3,300"
AL0000663,00004,0.0,0.0,False,11625.0,2325.0,"1,001 - 3,300"
AL0000663,00006,0.0,0.0,False,11625.0,2325.0,"1,001 - 3,300"
AL0000664,TP101,0.0,0.0,False,6003.0,2001.0,"1,001 - 3,300"
AL0000664,TP102,0.0,0.0,False,6003.0,2001.0,"1,001 - 3,300"
AL0000664,TP104,0.0,0.0,False,6003.0,2001.0,"1,001 - 3,300"
AL0000671,TP103,0.0,0.0,False,3816.0,1908.0,"1,001 - 3,300"
AL0000671,TP104,0.0,0.0,False,3816.0,1908.0,"1,001 - 3,300"
AL0000677,TP101,0.0,0.0,False,3570.0,1190.0,"1,001 - 3,300"
AL0000677,TP102,0.0,0.0,False,3570.0,1190.0,"1,001 - 3,300"
AL0000677,TP103,0.0,0.0,False,3570.0,1190.0,"1,001 - 3,300"
AL0000681,90104,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90105,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90106,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90109,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90113,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90114,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90118,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90120,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90121,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90122,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90125,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90126,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90127,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90128,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90130,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90131,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90132,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90133,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90134,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000681,90135,0.0,0.0,False,97146.0,4857.3,"3,301 - 10,000"
AL0000702,TP101,0.0,0.0,False,9339.0,4669.5,"3,301 - 10,000"
AL0000702,TP103,0.0,0.0,False,9339.0,4669.5,"3,301 - 10,000"
AL0000713,TP102,0.0,0.0,False,5505.0,5505.0,"3,301 - 10,000"
AL0000717,10001,0.0,0.0,False,5880.0,5880.0,"3,301 - 10,000"
AL0000728,90101,0.0,0.0,False,35259.0,35259.0,"10,001 - 50,000"
AL0000729,90101,0.0,0.0,False,22200.0,11100.0,"10,001 - 50,000"
AL0000729,90102,0.0,0.0,False,22200.0,11100.0,"10,001 - 50,000"
AL0000732,TP103,0.004,0.005549999999999999,True,4101.0,4101.0,"3,301 - 10,000"
AL0000737,07104,0.0,0.0029,False,86091.0,86091.0,"50,001 - 100,000"
AL0000738,90101,0.0,0.0,False,585000.0,146250.0,"100,001 - 1,000,000"
AL0000738,90102,0.0,0.0,False,585000.0,146250.0,"100,001 - 1,000,000"
AL0000738,90103,0.0,0.0,False,585000.0,146250.0,"100,001 - 1,000,000"
AL0000738,90104,0.0,0.0,False,585000.0,146250.0,"100,001 - 1,000,000"
AL0000748,00001,0.0,0.0,False,9180.0,9180.0,"3,301 - 10,000"
AL0000751,TP102,0.00255,0.0375,True,10098.0,5049.0,"3,301 - 10,000"
AL0000751,TP105,0.00255,0.00845,True,10098.0,5049.0,"3,301 - 10,000"
AL0000753,90102,0.0,0.0,False,21300.0,3550.0,"3,301 - 10,000"
AL0000753,90103,0.0,0.0,False,21300.0,3550.0,"3,301 - 10,000"
AL0000753,90104,0.0,0.0,False,21300.0,3550.0,"3,301 - 10,000"
AL0000753,90105,0.0,0.0,False,21300.0,3550.0,"3,301 - 10,000"
AL0000753,90106,0.0,0.0,False,21300.0,3550.0,"3,301 - 10,000"
AL0000753,90107,0.0,0.0,False,21300.0,3550.0,"3,301 - 10,000"
AL0000755,PF002,0.0,0.0,False,6117.0,6117.0,"3,301 - 10,000"
AL0000761,90111,0.0,0.0,False,36300.0,36300.0,"10,001 - 50,000"
AL0000763,90001,0.0,0.0,False,37263.0,12421.0,"10,001 - 50,000"
AL0000763,90101,0.00105,0.001425,False,37263.0,12421.0,"10,001 - 50,000"
AL0000763,90104,0.0,0.0,False,37263.0,12421.0,"10,001 - 50,000"
AL0000773,CC001,0.0,0.0,False,9801.0,4900.5,"3,301 - 10,000"
AL0000773,TP104,0.0,0.0,False,9801.0,4900.5,"3,301 - 10,000"
AL0000777,CC001,0.0017333333333333333,0.004633333333333333,True,4881.0,4881.0,"3,301 - 10,000"
AL0000783,90101,0.0,0.0,False,77766.0,25922.0,"10,001 - 50,000"
AL0000783,90102,0.00605,0.01325,True,77766.0,25922.0,"10,001 - 50,000"
AL0000783,90106,0.0,0.0,False,77766.0,25922.0,"10,001 - 50,000"
AL0000789,TP101,0.0,0.0,False,5271.0,1757.0,"1,001 - 3,300"
AL0000789,TP102,0.0102,0.0123,True,5271.0,1757.0,"1,001 - 3,300"
AL0000789,TP104,0.0,0.0,False,5271.0,1757.0,"1,001 - 3,300"
AL0000794,07130,0.00625,0.00775,True,15681.0,15681.0,"10,001 - 50,000"
AL0000798,TP101,0.0,0.0,False,9216.0,9216.0,"3,301 - 10,000"
AL0000801,07137,0.0,0.0,False,15735.0,5245.0,"3,301 - 10,000"
AL0000801,07138,0.0,0.0,False,15735.0,5245.0,"3,301 - 10,000"
AL0000801,07141,0.0,0.0,False,15735.0,5245.0,"3,301 - 10,000"
AL0000804,00804,0.0,0.0,False,65313.0,21771.0,"10,001 - 50,000"
AL0000804,00808,0.0115,0.0,True,65313.0,21771.0,"10,001 - 50,000"
AL0000804,WELL4,0.0,0.0,False,65313.0,21771.0,"10,001 - 50,000"
AL0000805,10001,0.0,0.0,False,12270.0,6135.0,"3,301 - 10,000"
AL0000805,10002,0.0,0.0,False,12270.0,6135.0,"3,301 - 10,000"
AL0000814,07146,0.0,0.0,False,13503.0,6751.5,"3,301 - 10,000"
AL0000814,90101,0.015,0.0,True,13503.0,6751.5,"3,301 - 10,000"
AL0000816,90101,0.001075,0.0,False,45621.0,22810.5,"10,001 - 50,000"
AL0000816,90102,0.0076749999999999995,0.005675,True,45621.0,22810.5,"10,001 - 50,000"
AL0000820,90102,0.0053,0.00565,True,31695.0,31695.0,"10,001 - 50,000"
AL0000824,90101,0.0,0.0,False,40596.0,40596.0,"10,001 - 50,000"
AL0000833,90104,0.0,0.0,False,65003.0,32501.5,"10,001 - 50,000"
AL0000833,90107,0.007533333333333333,0.009866666666666668,True,65003.0,32501.5,"10,001 - 50,000"
AL0000867,CC101,0.0012,0.0,False,6951.0,1737.75,"1,001 - 3,300"
AL0000867,TP101,0.0,0.0,False,6951.0,1737.75,"1,001 - 3,300"
AL0000867,TP102,0.0,0.0,False,6951.0,1737.75,"1,001 - 3,300"
AL0000867,TP103,0.0,0.0,False,6951.0,1737.75,"1,001 - 3,300"
AL0000870,90101,0.0018333333333333333,0.0,False,12900.0,12900.0,"10,001 - 50,000"
AL0000878,90101,0.0,0.0,False,51915.0,17305.0,"10,001 - 50,000"
AL0000878,90102,0.0,0.0,False,51915.0,17305.0,"10,001 - 50,000"
AL0000878,90104,0.004325,0.003125,True,51915.0,17305.0,"10,001 - 50,000"
AL0000882,3150,0.00235,0.0,False,262158.0,52431.6,"50,001 - 100,000"
AL0000882,90101,0.0,0.0,False,262158.0,52431.6,"50,001 - 100,000"
AL0000882,90105,0.0,0.0,False,262158.0,52431.6,"50,001 - 100,000"
AL0000882,90107,0.0,0.0,False,262158.0,52431.6,"50,001 - 100,000"
AL0000882,90109,0.0,0.0077,True,262158.0,52431.6,"50,001 - 100,000"
AL0000885,00114,0.0,0.0,False,54114.0,27057.0,"10,001 - 50,000"
AL0000885,90117,0.0,0.0,False,54114.0,27057.0,"10,001 - 50,000"
AL0000888,07177,0.0,0.0035,True,97803.0,24450.75,"10,001 - 50,000"
AL0000888,90101,0.0,0.0,False,97803.0,24450.75,"10,001 - 50,000"
AL0000888,90102,0.0,0.0,False,97803.0,24450.75,"10,001 - 50,000"
AL0000888,90111,0.0,0.0,False,97803.0,24450.75,"10,001 - 50,000"
AL0000893,00001,0.0,0.0,False,6024.0,6024.0,"3,301 - 10,000"
AL0000897,TP104,0.0,0.0,False,11532.0,11532.0,"10,001 - 50,000"
AL0000899,BLDG5428,0.0,0.0,False,44472.0,22236.0,"10,001 - 50,000"
AL0000899,BLDG8040,0.0,0.0,False,44472.0,22236.0,"10,001 - 50,000"
AL0000905,10001,0.0,0.0,False,6213.0,6213.0,"3,301 - 10,000"
AL0000908,03171,0.0,0.0,False,10530.0,2106.0,"1,001 - 3,300"
AL0000908,03172,0.0,0.0,False,10530.0,2106.0,"1,001 - 3,300"
AL0000908,03173,0.0,0.0,False,10530.0,2106.0,"1,001 - 3,300"
AL0000908,03174,0.0,0.0,False,10530.0,2106.0,"1,001 - 3,300"
AL0000908,03175,0.0,0.0,False,10530.0,2106.0,"1,001 - 3,300"
AL0000914,TP105,0.0,0.0,False,5103.0,5103.0,"3,301 - 10,000"
AL0000924,CC001,0.0,0.0,False,4350.0,2175.0,"1,001 - 3,300"
AL0000924,TP101,0.0,0.0,False,4350.0,2175.0,"1,001 - 3,300"
AL0000926,90101,0.0,0.0,False,10500.0,10500.0,"10,001 - 50,000"
AL0000930,TP101,0.0,0.0,False,8631.0,2877.0,"1,001 - 3,300"
AL0000930,TP102,0.0,0.0,False,8631.0,2877.0,"1,001 - 3,300"
AL0000930,TP103,0.0,0.0,False,8631.0,2877.0,"1,001 - 3,300"
AL0000933,90101,0.00605,0.002275,True,29367.0,14683.5,"10,001 - 50,000"
AL0000933,90102,0.0060999999999999995,0.003225,True,29367.0,14683.5,"10,001 - 50,000"
AL0000934,90103,0.0,0.0,False,34800.0,34800.0,"10,001 - 50,000"
AL0000935,00001,0.0011375,0.000725,False,3906.0,3906.0,"3,301 - 10,000"
AL0000936,07201,0.006325,0.002175,True,15000.0,15000.0,"10,001 - 50,000"
AL0000940,90104,0.0,0.0,False,16632.0,16632.0,"10,001 - 50,000"
AL0000943,90101,0.0,0.0,False,13374.0,4458.0,"3,301 - 10,000"
AL0000943,90104,0.0,0.0,False,13374.0,4458.0,"3,301 - 10,000"
AL0000943,90105,0.003175,0.0023499999999999997,False,13374.0,4458.0,"3,301 - 10,000"
AL0000945,90101,0.0,0.0,False,15300.0,15300.0,"10,001 - 50,000"
AL0000947,00001,0.0027,0.0,False,5328.0,5328.0,"3,301 - 10,000"
AL0000957,TP101,0.0,0.0,False,8100.0,4050.0,"3,301 - 10,000"
AL0000957,TP103,0.0,0.0,False,8100.0,4050.0,"3,301 - 10,000"
AL0000967,90101,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90102,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90103,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90104,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90106,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90107,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90109,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90113,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90115,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90119,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90120,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90121,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90122,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000967,90124,0.0,0.0,False,39249.0,2803.5,"1,001 - 3,300"
AL0000971,TP101,0.0,0.0,False,5802.0,1934.0,"1,001 - 3,300"
AL0000971,TP102,0.0,0.0,False,5802.0,1934.0,"1,001 - 3,300"
AL0000971,TP112,0.0,0.0,False,5802.0,1934.0,"1,001 - 3,300"
AL0000983,TP101,0.030699999999999998,0.02495,True,11100.0,2775.0,"1,001 - 3,300"
AL0000983,TP102,0.0,0.0,False,11100.0,2775.0,"1,001 - 3,300"
AL0000983,TP103,0.0,0.0,False,11100.0,2775.0,"1,001 - 3,300"
AL0000983,TP104,0.0,0.0,False,11100.0,2775.0,"1,001 - 3,300"
AL0000993,TP101,0.0,0.0,False,6294.0,3147.0,"1,001 - 3,300"
AL0000993,TP103,0.0,0.0,False,6294.0,3147.0,"1,001 - 3,300"
AL0000994,TP102,0.0,0.0,False,3825.0,1912.5,"1,001 - 3,300"
AL0000994,TP103,0.0,0.0,False,3825.0,1912.5,"1,001 - 3,300"
AL0001002,90101,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90102,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90103,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90104,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90105,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90106,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90108,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001002,90109,0.0,0.0,False,39573.0,4946.625,"3,301 - 10,000"
AL0001005,90101,0.0,0.0,False,279000.0,139500.0,"100,001 - 1,000,000"
AL0001005,90102,0.0,0.0,False,279000.0,139500.0,"100,001 - 1,000,000"
AL0001015,07219,0.0,0.0,False,29253.0,29253.0,"10,001 - 50,000"
AL0001021,90102,0.0,0.0092,True,13827.0,4609.0,"3,301 - 10,000"
AL0001021,90103,0.0,0.011,True,13827.0,4609.0,"3,301 - 10,000"
AL0001021,90104,0.0045,0.012,True,13827.0,4609.0,"3,301 - 10,000"
AL0001022,TP102,0.0,0.0,False,7248.0,3624.0,"3,301 - 10,000"
AL0001022,TP104,0.0,0.0,False,7248.0,3624.0,"3,301 - 10,000"
AL0001031,TP101,0.0,0.0,False,10284.0,2571.0,"1,001 - 3,300"
AL0001031,TP102,0.0,0.0,False,10284.0,2571.0,"1,001 - 3,300"
AL0001031,TP103,0.0,0.0,False,10284.0,2571.0,"1,001 - 3,300"
AL0001031,TP104,0.0,0.0,False,10284.0,2571.0,"1,001 - 3,300"
AL0001046,TP101,0.0,0.0,False,3600.0,1800.0,"1,001 - 3,300"
AL0001046,TP102,0.0,0.0,False,3600.0,1800.0,"1,001 - 3,300"
AL0001052,TP101,0.0,0.0,False,9885.0,2471.25,"1,001 - 3,300"
AL0001052,TP102,0.0,0.0,False,9885.0,2471.25,"1,001 - 3,300"
AL0001052,TP104,0.0,0.0,False,9885.0,2471.25,"1,001 - 3,300"
AL0001052,TP106,0.0,0.0,False,9885.0,2471.25,"1,001 - 3,300"
AL0001056,TP101,0.0,0.0,False,3420.0,1140.0,"1,001 - 3,300"
AL0001056,TP102,0.0,0.0,False,3420.0,1140.0,"1,001 - 3,300"
AL0001056,TP103,0.0,0.0,False,3420.0,1140.0,"1,001 - 3,300"
AL0001070,90101,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001070,90151,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001070,90153,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001070,90154,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001070,90156,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001070,90157,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001070,90158,0.0,0.0,False,238536.0,34076.57142857143,"10,001 - 50,000"
AL0001073,CC003,0.0,0.0,False,5343.0,1068.6,"1,001 - 3,300"
AL0001073,TP101,0.0,0.0,False,5343.0,1068.6,"1,001 - 3,300"
AL0001073,TP102,0.0,0.0,False,5343.0,1068.6,"1,001 - 3,300"
AL0001073,TP104,0.0,0.0,False,5343.0,1068.6,"1,001 - 3,300"
AL0001073,TP105,0.0,0.0,False,5343.0,1068.6,"1,001 - 3,300"
AL0001084,90101,0.0,0.0,False,77103.0,77103.0,"50,001 - 100,000"
AL0001086,07234,0.0,0.0,False,22233.0,22233.0,"10,001 - 50,000"
AL0001088,07235,0.0,0.0,False,25854.0,25854.0,"10,001 - 50,000"
AL0001092,90103,0.0,0.0,False,30000.0,30000.0,"10,001 - 50,000"
AL0001097,TP105,0.0,0.0,False,4188.0,4188.0,"3,301 - 10,000"
AL0001100,TP102,0.0,0.0,False,3441.0,3441.0,"3,301 - 10,000"
AL0001102,TP101,0.0,0.0,False,5655.0,1413.75,"1,001 - 3,300"
AL0001102,TP102,0.0,0.0,False,5655.0,1413.75,"1,001 - 3,300"
AL0001102,TP103,0.0,0.0,False,5655.0,1413.75,"1,001 - 3,300"
AL0001102,TP105,0.0,0.0,False,5655.0,1413.75,"1,001 - 3,300"
AL0001105,TP105,0.0,0.0,False,3630.0,3630.0,"3,301 - 10,000"
AL0001106,90101,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90102,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90103,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90107,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90108,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90109,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90110,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90111,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001106,90112,0.0,0.0,False,14364.0,1596.0,"1,001 - 3,300"
AL0001110,TP101,0.0,0.0,False,3672.0,1224.0,"1,001 - 3,300"
AL0001110,TP102,0.0,0.0,False,3672.0,1224.0,"1,001 - 3,300"
