PWSID,PFOA,PFOS,exceeds_threshold(0.004*0.8),POPULATION_SERVED_COUNT,population_bin
NY0400349,0.0,0.0,False,5815.0,"3,301 - 10,000"
NY0420357,0.0,0.0,False,4030.0,"3,301 - 10,000"
NY0420358,0.0,0.0,False,4025.0,"3,301 - 10,000"
NY0501710,0.0,0.0,False,27179.0,"10,001 - 50,000"
NY0501717,0.0,0.0,False,1001.0,"1,001 - 3,300"
NY0501720,0.0,0.0,False,1950.0,"1,001 - 3,300"
NY0600360,0.0,0.0,False,12743.0,"10,001 - 50,000"
NY0600364,0.0,0.0,False,9455.0,"3,301 - 10,000"
NY0600366,0.0,0.0,False,46712.0,"10,001 - 50,000"
NY0600381,0.0,0.0,False,9000.0,"3,301 - 10,000"
NY0615782,0.0,0.0,False,3890.0,"3,301 - 10,000"
NY0701008,0.0,0.0,False,54000.0,"50,001 - 100,000"
NY0701009,0.0,0.0,False,15000.0,"10,001 - 50,000"
NY0701011,0.0,0.0,False,8489.0,"3,301 - 10,000"
NY0801745,0.0,0.0,False,8000.0,"3,301 - 10,000"
NY0900217,0.0,0.0,False,24173.0,"10,001 - 50,000"
NY0900220,0.0,0.0,False,11162.0,"10,001 - 50,000"
NY0904192,0.0,0.0,False,4900.0,"3,301 - 10,000"
NY1000238,0.0,0.0,False,4050.0,"3,301 - 10,000"
NY1000239,0.0,0.0,False,7500.0,"3,301 - 10,000"
NY1100634,0.0,0.0,False,64.0,25 to 100
NY1101754,0.0,0.0,False,20095.0,"10,001 - 50,000"
NY1101755,0.0,0.0,False,4300.0,"3,301 - 10,000"
NY1101757,0.0,0.0,False,4368.0,"3,301 - 10,000"
NY1200257,0.0,0.0,False,3833.0,"3,301 - 10,000"
NY1200270,0.0104,0.0071,True,3800.0,"3,301 - 10,000"
NY1302760,0.0,0.0,False,14370.0,"10,001 - 50,000"
NY1302765,0.0,0.0,False,4101.0,"3,301 - 10,000"
NY1302766,0.0086,0.0062,True,3788.0,"3,301 - 10,000"
NY1302776,0.0,0.0,False,6000.0,"3,301 - 10,000"
NY1302783,0.0,0.0,False,5522.0,"3,301 - 10,000"
NY1302794,0.0,0.0057,True,1050.0,"1,001 - 3,300"
NY1302796,0.0,0.0,False,6928.0,"3,301 - 10,000"
NY1302812,0.0,0.0,False,43000.0,"10,001 - 50,000"
NY1319317,0.0,0.0,False,3050.0,"1,001 - 3,300"
NY1330291,0.0,0.0,False,30639.0,"10,001 - 50,000"
NY1330550,0.0043,0.0,True,1180.0,"1,001 - 3,300"
NY1330660,0.0,0.0,False,14000.0,"10,001 - 50,000"
NY1400411,0.0,0.0,False,4050.0,"3,301 - 10,000"
NY1400422,0.0,0.0,False,276000.0,"100,001 - 1,000,000"
NY1400433,0.0,0.0,False,6610.0,"3,301 - 10,000"
NY1400443,0.0,0.0,False,335000.0,"100,001 - 1,000,000"
NY1400451,0.0,0.0,False,19500.0,"10,001 - 50,000"
NY1400539,0.0,0.0,False,4266.0,"3,301 - 10,000"
NY1404556,0.0,0.0,False,72571.0,"50,001 - 100,000"
NY1410142,0.0,0.0,False,15423.0,"10,001 - 50,000"
NY1415379,0.0,0.0,False,1512.0,"1,001 - 3,300"
NY1420549,0.0,0.0,False,10287.0,"10,001 - 50,000"
NY1500284,0.0,0.0,False,5000.0,"3,301 - 10,000"
NY1500286,0.0,0.0,False,800.0,"501 - 1,000"
NY1500293,0.0,0.0,False,3700.0,"3,301 - 10,000"
NY1500299,0.0,0.0,False,1571.0,"1,001 - 3,300"
NY1600008,0.0,0.0,False,13232.0,"10,001 - 50,000"
NY1600011,0.0,0.0,False,5345.0,"3,301 - 10,000"
NY1600012,0.0,0.0,False,5500.0,"3,301 - 10,000"
NY1700018,0.0,0.0,False,17991.0,"10,001 - 50,000"
NY1700019,0.0,0.0,False,8154.0,"3,301 - 10,000"
NY1800544,0.0,0.0,False,15475.0,"10,001 - 50,000"
NY1800554,0.0,0.0,False,5246.0,"3,301 - 10,000"
NY1900026,0.0,0.0,False,8000.0,"3,301 - 10,000"
NY1900027,0.0,0.0,False,4010.0,"3,301 - 10,000"
NY1920318,0.0,0.0,False,545.0,"501 - 1,000"
NY1930059,0.0,0.0049,True,35.0,25 to 100
NY2102300,0.0,0.0,False,1024.0,"1,001 - 3,300"
NY2102306,0.0,0.0,False,7606.0,"3,301 - 10,000"
NY2102307,0.0,0.0,False,8053.0,"3,301 - 10,000"
NY2102308,0.0,0.0,False,4605.0,"3,301 - 10,000"
NY2102313,0.0,0.0,False,508.0,"501 - 1,000"
NY2202334,0.0,0.0,False,3600.0,"3,301 - 10,000"
NY2202346,0.0,0.0,False,27861.0,"10,001 - 50,000"
NY2212214,0.0,0.0,False,34000.0,"10,001 - 50,000"
NY2221206,0.0,0.0,False,7140.0,"3,301 - 10,000"
NY2402365,0.0,0.0,False,4000.0,"3,301 - 10,000"
NY2501015,0.0,0.0,False,8900.0,"3,301 - 10,000"
NY2501017,0.0,0.0,False,8000.0,"3,301 - 10,000"
NY2501019,0.0,0.0,False,9892.0,"3,301 - 10,000"
NY2501023,0.0,0.0,False,3500.0,"3,301 - 10,000"
NY2602371,0.0,0.0,False,2900.0,"1,001 - 3,300"
NY2602377,0.0,0.0,False,4107.0,"3,301 - 10,000"
NY2602379,0.0,0.0,False,600.0,"501 - 1,000"
NY2602381,0.0,0.0,False,11393.0,"10,001 - 50,000"
NY2613319,0.0,0.0,False,2620.0,"1,001 - 3,300"
NY2701039,0.0,0.0,False,25918.0,"10,001 - 50,000"
NY2701045,0.0,0.0,False,5856.0,"3,301 - 10,000"
NY2701047,0.0,0.0,False,496753.0,"100,001 - 1,000,000"
NY2701118,0.0,0.0,False,9900.0,"3,301 - 10,000"
NY2704518,0.0,0.0,False,214000.0,"100,001 - 1,000,000"
NY2800136,0.0,0.0,False,20700.0,"10,001 - 50,000"
NY2800139,0.0,0.0,False,2250.0,"1,001 - 3,300"
NY2900000,0.0,0.0,False,110000.0,"100,001 - 1,000,000"
NY2902815,0.012,0.0069,True,13500.0,"10,001 - 50,000"
NY2902816,0.0,0.0,False,6700.0,"3,301 - 10,000"
NY2902817,0.0,0.0,False,33000.0,"10,001 - 50,000"
NY2902818,0.0,0.0,False,9005.0,"3,301 - 10,000"
NY2902822,0.0,0.0,False,20000.0,"10,001 - 50,000"
NY2902823,0.0,0.0,False,45000.0,"10,001 - 50,000"
NY2902824,0.0,0.0043,True,23272.0,"10,001 - 50,000"
NY2902825,0.019,0.0,True,18000.0,"10,001 - 50,000"
NY2902826,0.0045,0.0,True,28000.0,"10,001 - 50,000"
NY2902827,0.0,0.0047,True,56000.0,"50,001 - 100,000"
NY2902829,0.0,0.0,False,48000.0,"10,001 - 50,000"
NY2902830,0.01,0.0061,True,120000.0,"100,001 - 1,000,000"
NY2902831,0.0,0.0,False,58000.0,"50,001 - 100,000"
NY2902833,0.0,0.0,False,7500.0,"3,301 - 10,000"
NY2902834,0.0,0.0,False,35000.0,"10,001 - 50,000"
NY2902835,0.0,0.0051,True,220000.0,"100,001 - 1,000,000"
NY2902836,0.0053,0.0,True,43000.0,"10,001 - 50,000"
NY2902837,0.0,0.0,False,43000.0,"10,001 - 50,000"
NY2902839,0.0041,0.0041,True,20600.0,"10,001 - 50,000"
NY2902840,0.0,0.0,False,135000.0,"100,001 - 1,000,000"
NY2902841,0.0,0.0,False,31400.0,"10,001 - 50,000"
NY2902843,0.0,0.0,False,4700.0,"3,301 - 10,000"
NY2902845,0.0,0.0,False,34000.0,"10,001 - 50,000"
NY2902848,0.0,0.0,False,24700.0,"10,001 - 50,000"
NY2902851,0.0056,0.0,True,17000.0,"10,001 - 50,000"
NY2902853,0.0,0.0,False,13400.0,"10,001 - 50,000"
NY2902854,0.0,0.0,False,44700.0,"10,001 - 50,000"
NY2902856,0.0076,0.0,True,20500.0,"10,001 - 50,000"
NY2902857,0.0,0.0,False,32031.0,"10,001 - 50,000"
NY2902858,0.0056,0.0,True,7287.0,"3,301 - 10,000"
NY2912267,0.0053,0.0047,True,34000.0,"10,001 - 50,000"
NY3100557,0.0,0.0,False,5839.0,"3,301 - 10,000"
NY3100561,0.0,0.0,False,16257.0,"10,001 - 50,000"
NY3100563,0.0,0.0,False,21105.0,"10,001 - 50,000"
NY3100564,0.0,0.0,False,21165.0,"10,001 - 50,000"
NY3100568,0.0,0.0,False,50193.0,"50,001 - 100,000"
NY3100571,0.0,0.0,False,8100.0,"3,301 - 10,000"
NY3100572,0.0,0.0,False,31568.0,"10,001 - 50,000"
NY3100573,0.0,0.0,False,9304.0,"3,301 - 10,000"
NY3100574,0.0,0.0,False,6050.0,"3,301 - 10,000"
NY3100577,0.0,0.0,False,6920.0,"3,301 - 10,000"
NY3100580,0.0,0.0,False,7710.0,"3,301 - 10,000"
NY3100585,0.0,0.0,False,18117.0,"10,001 - 50,000"
NY3100587,0.0,0.0,False,5993.0,"3,301 - 10,000"
NY3100588,0.0,0.0,False,4117.0,"3,301 - 10,000"
NY3100595,0.0,0.0,False,6180.0,"3,301 - 10,000"
NY3202405,0.0,0.0,False,32850.0,"10,001 - 50,000"
NY3202411,0.0,0.0,False,126250.0,"100,001 - 1,000,000"
NY3304307,0.0,0.0,False,9200.0,"3,301 - 10,000"
NY3304334,0.0,0.0,False,192000.0,"100,001 - 1,000,000"
NY3304336,0.0,0.0,False,350000.0,"100,001 - 1,000,000"
NY3304343,0.0,0.0,False,16200.0,"10,001 - 50,000"
NY3304344,0.0,0.0,False,16000.0,"10,001 - 50,000"
NY3304347,0.0,0.0,False,3500.0,"3,301 - 10,000"
NY3316112,0.0,0.0,False,13600.0,"10,001 - 50,000"
NY3400784,0.0,0.0,False,835.0,"501 - 1,000"
NY3401150,0.0,0.0,False,11264.0,"10,001 - 50,000"
NY3401151,0.0,0.0,False,13000.0,"10,001 - 50,000"
NY3401156,0.0,0.0,False,13334.0,"10,001 - 50,000"
NY3401170,0.0,0.0,False,3420.0,"3,301 - 10,000"
NY3404514,0.0,0.0,False,2680.0,"1,001 - 3,300"
NY3411948,0.0,0.0,False,3781.0,"3,301 - 10,000"
NY3430008,0.0,0.0,False,6607.0,"3,301 - 10,000"
NY3430034,0.0,0.0,False,2175.0,"1,001 - 3,300"
NY3430041,0.0,0.0,False,203.0,101 - 500
NY3503524,0.0051,0.0,True,3448.0,"3,301 - 10,000"
NY3503526,0.0,0.0,False,9700.0,"3,301 - 10,000"
NY3503528,0.0,0.0,False,5600.0,"3,301 - 10,000"
NY3503531,0.0,0.0075,True,5000.0,"3,301 - 10,000"
NY3503532,0.0,0.0,False,4101.0,"3,301 - 10,000"
NY3503534,0.0,0.0,False,30000.0,"10,001 - 50,000"
NY3503535,0.0105,0.0057,True,9753.0,"3,301 - 10,000"
NY3503536,0.0081,0.0,True,83.0,25 to 100
NY3503542,0.0,0.0,False,4519.0,"3,301 - 10,000"
NY3503549,0.0,0.0,False,29000.0,"10,001 - 50,000"
NY3503553,0.0,0.0,False,7600.0,"3,301 - 10,000"
NY3503554,0.0,0.0,False,9000.0,"3,301 - 10,000"
NY3503559,0.0,0.0,False,7007.0,"3,301 - 10,000"
NY3503561,0.0,0.0,False,6800.0,"3,301 - 10,000"
NY3503567,0.0,0.0,False,7700.0,"3,301 - 10,000"
NY3503573,0.0,0.0,False,10845.0,"10,001 - 50,000"
NY3503578,0.0046,0.0,True,22282.0,"10,001 - 50,000"
NY3503580,0.0,0.0,False,25667.0,"10,001 - 50,000"
NY3503627,0.0,0.0,False,46477.0,"10,001 - 50,000"
NY3504069,0.0,0.0,False,558.0,"501 - 1,000"
NY3511338,0.0,0.0,False,4000.0,"3,301 - 10,000"
NY3511887,0.0,0.0,False,8000.0,"3,301 - 10,000"
NY3522798,0.0,0.0,False,3400.0,"3,301 - 10,000"
NY3600596,0.0,0.0,False,6000.0,"3,301 - 10,000"
NY3600600,0.0,0.0,False,6500.0,"3,301 - 10,000"
NY3630023,0.0,0.0,False,2482.0,"1,001 - 3,300"
NY3704355,0.0,0.0,False,16600.0,"10,001 - 50,000"
NY3704361,0.0,0.0,False,29400.0,"10,001 - 50,000"
NY3730037,0.0,0.0,False,9044.0,"3,301 - 10,000"
NY3800154,0.0,0.0,False,15954.0,"10,001 - 50,000"
NY3802590,0.0,0.0,False,800.0,"501 - 1,000"
NY3830002,0.0,0.0,False,576.0,"501 - 1,000"
NY3903641,0.0,0.0,False,5000.0,"3,301 - 10,000"
NY3922421,0.0,0.0,False,40.0,25 to 100
NY4100041,0.0,0.0,False,4925.0,"3,301 - 10,000"
NY4100044,0.0,0.0,False,9300.0,"3,301 - 10,000"
NY4100050,0.0,0.0,False,51401.0,"50,001 - 100,000"
NY4100051,0.0,0.0,False,15843.0,"10,001 - 50,000"
NY4110144,0.0,0.0,False,7050.0,"3,301 - 10,000"
NY4130243,0.0,0.0,False,10226.0,"10,001 - 50,000"
NY4130338,0.0,0.0,False,752.0,"501 - 1,000"
NY4303666,0.0081,0.0042,True,14700.0,"10,001 - 50,000"
NY4303673,0.014,0.0068,True,270000.0,"100,001 - 1,000,000"
NY4303675,0.0074,0.0059,True,12000.0,"10,001 - 50,000"
NY4404381,0.0,0.0,False,7055.0,"3,301 - 10,000"
NY4404385,0.0,0.0,False,4263.0,"3,301 - 10,000"
NY4404390,0.0,0.0,False,16729.0,"10,001 - 50,000"
NY4404394,0.0,0.0,False,10064.0,"10,001 - 50,000"
NY4404397,0.0,0.0,False,8312.0,"3,301 - 10,000"
NY4500162,0.0,0.0,False,6541.0,"3,301 - 10,000"
NY4500164,0.0,0.0,False,2283.0,"1,001 - 3,300"
NY4500166,0.0,0.0,False,5200.0,"3,301 - 10,000"
NY4500168,0.0,0.0,False,26525.0,"10,001 - 50,000"
NY4500170,0.0,0.0,False,3900.0,"3,301 - 10,000"
NY4500173,0.0,0.0,False,9800.0,"3,301 - 10,000"
NY4500175,0.0,0.0,False,35000.0,"10,001 - 50,000"
NY4500177,0.0,0.0,False,6600.0,"3,301 - 10,000"
NY4500178,0.0,0.0,False,4000.0,"3,301 - 10,000"
NY4500186,0.0,0.0,False,9490.0,"3,301 - 10,000"
NY4505658,0.0,0.0,False,10000.0,"3,301 - 10,000"
NY4511620,0.0,0.0,False,8950.0,"3,301 - 10,000"
NY4519111,0.0,0.0,False,15000.0,"10,001 - 50,000"
NY4530240,0.0,0.0,False,950.0,"501 - 1,000"
NY4600069,0.0,0.0,False,28000.0,"10,001 - 50,000"
NY4600071,0.005,0.0,True,12800.0,"10,001 - 50,000"
NY4600073,0.0,0.0,False,22287.0,"10,001 - 50,000"
NY4600091,0.0042,0.0,True,15000.0,"10,001 - 50,000"
NY4700094,0.0,0.0,False,4678.0,"3,301 - 10,000"
NY4901198,0.0,0.0,False,9400.0,"3,301 - 10,000"
NY4901199,0.0,0.0,False,7000.0,"3,301 - 10,000"
NY5001206,0.0,0.0,False,5400.0,"3,301 - 10,000"
NY5001209,0.0122,0.0,True,10300.0,"10,001 - 50,000"
NY5001212,0.0,0.0044,True,4570.0,"3,301 - 10,000"
NY5001215,0.0,0.0,False,9870.0,"3,301 - 10,000"
NY5103263,0.0,0.0,False,81760.0,"50,001 - 100,000"
NY5103266,0.0065,0.0041,True,10587.0,"10,001 - 50,000"
NY5103271,0.0,0.0,False,42000.0,"10,001 - 50,000"
NY5103276,0.0,0.0,False,34522.0,"10,001 - 50,000"
NY5103280,0.0,0.0,False,4500.0,"3,301 - 10,000"
NY5103704,0.0,0.0,False,12500.0,"10,001 - 50,000"
NY5103705,0.004,0.0052,True,35000.0,"10,001 - 50,000"
NY5105656,0.0,0.0,False,19635.0,"10,001 - 50,000"
NY5110526,0.0065,0.0174,True,1100000.0,"> 1,000,000"
NY5111891,0.0,0.0,False,3500.0,"3,301 - 10,000"
NY5203324,0.0,0.0,False,7850.0,"3,301 - 10,000"
NY5203329,0.0,0.0,False,3900.0,"3,301 - 10,000"
NY5203330,0.0,0.0,False,1500.0,"1,001 - 3,300"
NY5203337,0.0044,0.0,True,8000.0,"3,301 - 10,000"
NY5203348,0.0,0.0,False,902.0,"501 - 1,000"
NY5203353,0.0,0.0,False,50.0,25 to 100
NY5304409,0.0,0.0,False,4850.0,"3,301 - 10,000"
NY5304410,0.0054,0.0,True,4830.0,"3,301 - 10,000"
NY5330037,0.0,0.0,False,5750.0,"3,301 - 10,000"
NY5404416,0.0,0.0,False,29457.0,"10,001 - 50,000"
NY5404419,0.0,0.0,False,13000.0,"10,001 - 50,000"
NY5417686,0.0,0.0,False,31581.0,"10,001 - 50,000"
NY5503367,0.0,0.0,False,4071.0,"3,301 - 10,000"
NY5503368,0.0,0.0,False,4000.0,"3,301 - 10,000"
NY5503374,0.0046,0.0043,True,24000.0,"10,001 - 50,000"
NY5503379,0.0,0.0,False,7523.0,"3,301 - 10,000"
NY5503382,0.0,0.0,False,4500.0,"3,301 - 10,000"
NY5503386,0.0,0.0,False,4200.0,"3,301 - 10,000"
NY5503390,0.0,0.0,False,5500.0,"3,301 - 10,000"
NY5503392,0.0,0.0,False,600.0,"501 - 1,000"
NY5510590,0.0,0.0,False,1200.0,"1,001 - 3,300"
NY5600104,0.0047,0.0,True,14000.0,"10,001 - 50,000"
NY5600114,0.0,0.0,False,21200.0,"10,001 - 50,000"
NY5700119,0.0,0.0,False,3300.0,"1,001 - 3,300"
NY5700123,0.0,0.0,False,7000.0,"3,301 - 10,000"
NY5704191,0.0,0.0,False,1134.0,"1,001 - 3,300"
NY5722361,0.0,0.0,False,4500.0,"3,301 - 10,000"
NY5801231,0.0,0.0,False,6303.0,"3,301 - 10,000"
NY5801232,0.0,0.0,False,9142.0,"3,301 - 10,000"
NY5801233,0.0,0.0,False,10136.0,"10,001 - 50,000"
NY5801235,0.0,0.0,False,3580.0,"3,301 - 10,000"
NY5801247,0.0,0.0,False,7746.0,"3,301 - 10,000"
NY5801257,0.0,0.0,False,24267.0,"10,001 - 50,000"
NY5801258,0.0,0.0,False,6600.0,"3,301 - 10,000"
NY5821130,0.0,0.0,False,5800.0,"3,301 - 10,000"
NY5903150,0.0278,0.106,True,300.0,101 - 500
NY5903419,0.0041,0.0,True,9056.0,"3,301 - 10,000"
NY5903420,0.0,0.0,False,9190.0,"3,301 - 10,000"
NY5903423,0.0,0.0,False,28369.0,"10,001 - 50,000"
NY5903425,0.0,0.0,False,8000.0,"3,301 - 10,000"
NY5903427,0.0,0.0,False,5293.0,"3,301 - 10,000"
NY5903429,0.0,0.0,False,39993.0,"10,001 - 50,000"
NY5903432,0.0,0.0,False,6631.0,"3,301 - 10,000"
NY5903433,0.0,0.0,False,6485.0,"3,301 - 10,000"
NY5903435,0.0,0.0,False,59629.0,"50,001 - 100,000"
NY5903437,0.0,0.0,False,9600.0,"3,301 - 10,000"
NY5903441,0.0,0.0,False,73893.0,"50,001 - 100,000"
NY5903442,0.0,0.0,False,16800.0,"10,001 - 50,000"
NY5903444,0.0,0.0,False,146732.0,"100,001 - 1,000,000"
NY5903450,0.0,0.0,False,9870.0,"3,301 - 10,000"
NY5903451,0.0043,0.0,True,30000.0,"10,001 - 50,000"
NY5903452,0.0,0.0,False,24272.0,"10,001 - 50,000"
NY5903455,0.0,0.0,False,9550.0,"3,301 - 10,000"
NY5903456,0.0065,0.0,True,57301.0,"50,001 - 100,000"
NY5903457,0.0,0.0,False,21649.0,"10,001 - 50,000"
NY5903461,0.0,0.0,False,11000.0,"10,001 - 50,000"
NY5903464,0.0,0.0,False,59559.0,"50,001 - 100,000"
NY5903465,0.0,0.0,False,211569.0,"100,001 - 1,000,000"
NY5903469,0.0069,0.0,True,36000.0,"10,001 - 50,000"
NY5903482,0.0,0.0,False,6000.0,"3,301 - 10,000"
NY5906659,0.021,0.0547,True,32.0,25 to 100
NY5917221,0.0066,0.0061,True,4700.0,"3,301 - 10,000"
NY5930082,0.0,0.0,False,17917.0,"10,001 - 50,000"
NY6000613,0.0,0.0,False,3673.0,"3,301 - 10,000"
NY6000618,0.0,0.0,False,3850.0,"3,301 - 10,000"
NY6101263,0.0,0.0,False,5248.0,"3,301 - 10,000"
NY7003493,0.0,0.0,False,8271000.0,"> 1,000,000"
OH0100012,0.0,0.0,False,21810.0,"10,001 - 50,000"
OH0200112,0.0,0.0,False,4125.0,"3,301 - 10,000"
OH0200412,0.0,0.0,False,7101.0,"3,301 - 10,000"
OH0200503,0.0,0.0,False,3848.0,"3,301 - 10,000"
OH0200811,0.0,0.0,False,65619.0,"50,001 - 100,000"
OH0300112,0.0,0.0,False,20648.0,"10,001 - 50,000"
OH0400212,0.0,0.0,False,6009.0,"3,301 - 10,000"
OH0400411,0.0,0.0,False,12538.0,"10,001 - 50,000"
OH0400711,0.0,0.0,False,32408.0,"10,001 - 50,000"
OH0400803,0.0,0.0,False,13972.0,"10,001 - 50,000"
OH0401712,0.0,0.0,False,5924.0,"3,301 - 10,000"
OH0401812,0.0,0.0,False,3226.0,"1,001 - 3,300"
OH0500212,0.0,0.0,False,32725.0,"10,001 - 50,000"
OH0501111,0.0,0.0,False,19311.0,"10,001 - 50,000"
OH0501214,0.0,0.0,False,6656.0,"3,301 - 10,000"
OH0600512,0.0,0.0,False,3034.0,"1,001 - 3,300"
OH0600612,0.0,0.0,False,9356.0,"3,301 - 10,000"
OH0600712,0.0,0.0,False,11000.0,"10,001 - 50,000"
OH0700011,0.0081,0.0,True,6500.0,"3,301 - 10,000"
OH0700114,0.0,0.0,False,4278.0,"3,301 - 10,000"
OH0700412,0.0,0.0,False,26822.0,"10,001 - 50,000"
OH0701516,0.0064,0.0,True,5097.0,"3,301 - 10,000"
OH0701612,0.006,0.0,True,3689.0,"3,301 - 10,000"
OH0800503,0.0047,0.0,True,4243.0,"3,301 - 10,000"
OH0800811,0.0,0.0,False,2428.0,"1,001 - 3,300"
OH0801011,0.0,0.0,False,6607.0,"3,301 - 10,000"
OH0802012,0.0,0.0,False,32090.0,"10,001 - 50,000"
OH0900303,0.0,0.0,False,116572.0,"100,001 - 1,000,000"
OH0900715,0.0,0.0,False,44907.0,"10,001 - 50,000"
OH0901712,0.0,0.0043,True,51229.0,"50,001 - 100,000"
OH0902012,0.0,0.0,False,14269.0,"10,001 - 50,000"
OH0902112,0.0,0.0,False,3200.0,"1,001 - 3,300"
OH0902312,0.0,0.0,False,24000.0,"10,001 - 50,000"
OH0903012,0.0,0.0,False,13012.0,"10,001 - 50,000"
OH0903912,0.0,0.0,False,42856.0,"10,001 - 50,000"
OH0904012,0.0053,0.0,True,62447.0,"50,001 - 100,000"
OH1000112,0.0,0.0,False,1200.0,"1,001 - 3,300"
OH1101212,0.0,0.0,False,11428.0,"10,001 - 50,000"
OH1200703,0.0,0.0,False,3008.0,"1,001 - 3,300"
OH1201003,0.0,0.0,False,8874.0,"3,301 - 10,000"
OH1201112,0.0,0.0,False,4221.0,"3,301 - 10,000"
OH1203312,0.0,0.0,False,5800.0,"3,301 - 10,000"
OH1204412,0.0,0.0,False,60680.0,"50,001 - 100,000"
OH1300116,0.0079,0.0,True,3900.0,"3,301 - 10,000"
OH1300612,0.0,0.0,False,3700.0,"3,301 - 10,000"
OH1300812,0.0,0.016,True,12800.0,"10,001 - 50,000"
OH1301012,0.0041,0.0078,True,6700.0,"3,301 - 10,000"
OH1301312,0.0,0.0,False,24092.0,"10,001 - 50,000"
OH1302212,0.0,0.0101,True,134568.0,"100,001 - 1,000,000"
OH1400111,0.0,0.0,False,4243.0,"3,301 - 10,000"
OH1401211,0.0,0.0073,True,12401.0,"10,001 - 50,000"
OH1500312,0.0,0.0,False,6727.0,"3,301 - 10,000"
OH1500811,0.0,0.0,False,12586.0,"10,001 - 50,000"
OH1500912,0.0,0.0,False,4761.0,"3,301 - 10,000"
OH1502011,0.0,0.0,False,16850.0,"10,001 - 50,000"
OH1502911,0.0,0.0,False,10300.0,"10,001 - 50,000"
OH1600012,0.0,0.0,False,13537.0,"10,001 - 50,000"
OH1700011,0.0,0.0,False,12570.0,"10,001 - 50,000"
OH1700112,0.0,0.0,False,4630.0,"3,301 - 10,000"
OH1700211,0.0,0.0,False,10453.0,"10,001 - 50,000"
OH1800003,0.0,0.0,False,13149.0,"10,001 - 50,000"
OH1800111,0.0,0.0,False,18789.0,"10,001 - 50,000"
OH1800212,0.0,0.0,False,4991.0,"3,301 - 10,000"
OH1801003,0.0,0.0,False,50942.0,"50,001 - 100,000"
OH1801212,0.0,0.0,False,1308955.0,"> 1,000,000"
OH1841113,0.0,0.0,False,11395.0,"10,001 - 50,000"
OH1900212,0.0,0.0,False,2000.0,"1,001 - 3,300"
OH1900714,0.0,0.0063,True,13227.0,"10,001 - 50,000"
OH2000111,0.0,0.0,False,16494.0,"10,001 - 50,000"
OH2000212,0.0,0.0,False,3600.0,"3,301 - 10,000"
OH2100311,0.0,0.0,False,43895.0,"10,001 - 50,000"
OH2101412,0.0042,0.0,True,150000.0,"100,001 - 1,000,000"
OH2200203,0.0,0.0,False,5131.0,"3,301 - 10,000"
OH2200603,0.0,0.0,False,17241.0,"10,001 - 50,000"
OH2201011,0.0,0.0,False,6893.0,"3,301 - 10,000"
OH2201411,0.0,0.0,False,25793.0,"10,001 - 50,000"
OH2201511,0.0,0.0,False,10569.0,"10,001 - 50,000"
OH2201803,0.0,0.0,False,6409.0,"3,301 - 10,000"
OH2301012,0.0,0.0,False,40400.0,"10,001 - 50,000"
OH2301512,0.0,0.0,False,19141.0,"10,001 - 50,000"
OH2301812,0.0,0.0,False,490.0,101 - 500
OH2301912,0.0,0.0,False,15486.0,"10,001 - 50,000"
OH2400714,0.0,0.0,False,14100.0,"10,001 - 50,000"
OH2437412,0.0,0.0,False,6685.0,"3,301 - 10,000"
OH2500103,0.0056,0.0,True,14250.0,"10,001 - 50,000"
OH2500312,0.0,0.0,False,9286.0,"3,301 - 10,000"
OH2501003,0.0072,0.0,True,8575.0,"3,301 - 10,000"
OH2501303,0.0,0.0,False,33258.0,"10,001 - 50,000"
OH2501512,0.0,0.0,False,3248.0,"1,001 - 3,300"
OH2501812,0.0,0.0,False,1600.0,"1,001 - 3,300"
OH2502412,0.0,0.0,False,7100.0,"3,301 - 10,000"
OH2502512,0.0,0.0,False,6950.0,"3,301 - 10,000"
OH2502612,0.0,0.0,False,3562.0,"3,301 - 10,000"
OH2503203,0.0,0.0,False,37847.0,"10,001 - 50,000"
OH2503411,0.0,0.0,False,39000.0,"10,001 - 50,000"
OH2504012,0.0,0.0,False,11294.0,"10,001 - 50,000"
OH2504412,0.0053,0.0,True,1305946.0,"> 1,000,000"
OH2600011,0.0,0.0,False,5586.0,"3,301 - 10,000"
OH2600111,0.0,0.0,False,7568.0,"3,301 - 10,000"
OH2600311,0.0,0.0,False,3518.0,"3,301 - 10,000"
OH2601011,0.0,0.0,False,3855.0,"3,301 - 10,000"
OH2700012,0.0075,0.0,True,20995.0,"10,001 - 50,000"
OH2800412,0.0,0.0,False,5247.0,"3,301 - 10,000"
OH2803712,0.0,0.0,False,114.0,101 - 500
OH2861312,0.0,0.0,False,375.0,101 - 500
OH2900612,0.0,0.0,False,32350.0,"10,001 - 50,000"
OH2902012,0.0,0.0,False,8948.0,"3,301 - 10,000"
OH2902812,0.0,0.0,False,29000.0,"10,001 - 50,000"
OH2903012,0.0,0.0092,True,3761.0,"3,301 - 10,000"
OH2903312,0.0055,0.014,True,11034.0,"10,001 - 50,000"
OH2903412,0.0,0.005,True,16551.0,"10,001 - 50,000"
OH2903512,0.0,0.0,False,41000.0,"10,001 - 50,000"
OH2903612,0.0,0.0,False,4000.0,"3,301 - 10,000"
OH2906103,0.0,0.0,False,4800.0,"3,301 - 10,000"
OH3000111,0.0056,0.0,True,10520.0,"10,001 - 50,000"
OH3000603,0.0046,0.0,True,8891.0,"3,301 - 10,000"
